user_id,R,F,M,R_score,F_score,M_score,RFM_total,segment
124273,4,3,3,2,2,2,6,一般用户
124274,0,4,4,4,3,3,10,高价值用户
124291,1,2,2,4,1,1,6,新用户
124295,0,1,1,4,1,1,6,新用户
124298,4,5,5,2,3,3,8,流失高价值用户
124310,7,1,1,1,1,1,3,一般用户
124361,1,1,1,4,1,1,6,新用户
124370,6,1,1,1,1,1,3,一般用户
124372,0,2,2,4,1,1,6,新用户
124387,1,5,5,4,3,3,10,高价值用户
124397,1,3,3,4,2,2,8,潜力用户
124398,3,1,1,3,1,1,5,新用户
124432,3,2,2,3,1,1,5,新用户
124440,2,1,1,4,1,1,6,新用户
124456,2,1,1,4,1,1,6,新用户
124466,0,2,2,4,1,1,6,新用户
124485,7,1,1,1,1,1,3,一般用户
124494,2,1,1,4,1,1,6,新用户
124505,3,3,3,3,2,2,7,潜力用户
124507,0,4,4,4,3,3,10,高价值用户
124509,4,1,1,2,1,1,4,一般用户
124516,6,3,3,1,2,2,5,一般用户
124533,4,1,1,2,1,1,4,一般用户
124538,1,3,3,4,2,2,8,潜力用户
124578,8,1,1,1,1,1,3,一般用户
124590,2,1,1,4,1,1,6,新用户
124610,1,1,1,4,1,1,6,新用户
124622,0,1,1,4,1,1,6,新用户
124623,4,3,3,2,2,2,6,一般用户
124625,2,1,1,4,1,1,6,新用户
124638,5,1,1,2,1,1,4,一般用户
124641,5,1,1,2,1,1,4,一般用户
124660,1,1,1,4,1,1,6,新用户
124666,7,1,1,1,1,1,3,一般用户
124672,3,2,2,3,1,1,5,新用户
124674,6,3,3,1,2,2,5,一般用户
124677,0,1,1,4,1,1,6,新用户
124678,1,1,1,4,1,1,6,新用户
124713,3,1,1,3,1,1,5,新用户
124728,2,1,1,4,1,1,6,新用户
124744,8,1,1,1,1,1,3,一般用户
124759,1,1,1,4,1,1,6,新用户
124762,2,1,1,4,1,1,6,新用户
124787,4,2,2,2,1,1,4,一般用户
124806,5,4,4,2,3,3,8,流失高价值用户
124809,1,2,2,4,1,1,6,新用户
124811,0,4,4,4,3,3,10,高价值用户
124813,0,5,5,4,3,3,10,高价值用户
124815,1,1,1,4,1,1,6,新用户
124821,1,1,1,4,1,1,6,新用户
124832,8,1,1,1,1,1,3,一般用户
124837,2,1,1,4,1,1,6,新用户
124848,7,2,2,1,1,1,3,一般用户
124862,0,1,1,4,1,1,6,新用户
124867,0,3,3,4,2,2,8,潜力用户
124871,2,1,1,4,1,1,6,新用户
124872,0,1,1,4,1,1,6,新用户
124879,7,2,2,1,1,1,3,一般用户
124892,1,2,2,4,1,1,6,新用户
124900,0,1,1,4,1,1,6,新用户
124905,2,3,3,4,2,2,8,潜力用户
124907,7,1,1,1,1,1,3,一般用户
124916,0,3,3,4,2,2,8,潜力用户
124917,0,1,1,4,1,1,6,新用户
124927,5,3,3,2,2,2,6,一般用户
124935,3,2,2,3,1,1,5,新用户
124962,6,1,1,1,1,1,3,一般用户
124988,4,1,1,2,1,1,4,一般用户
125008,1,1,1,4,1,1,6,新用户
125023,5,2,2,2,1,1,4,一般用户
125035,0,1,1,4,1,1,6,新用户
125038,2,3,3,4,2,2,8,潜力用户
125040,2,1,1,4,1,1,6,新用户
125050,3,2,2,3,1,1,5,新用户
125052,0,2,2,4,1,1,6,新用户
125061,8,5,5,1,3,3,7,流失高价值用户
125078,0,3,3,4,2,2,8,潜力用户
125090,5,4,4,2,3,3,8,流失高价值用户
125109,2,1,1,4,1,1,6,新用户
125112,2,5,5,4,3,3,10,高价值用户
125122,3,1,1,3,1,1,5,新用户
125164,1,2,2,4,1,1,6,新用户
125176,2,2,2,4,1,1,6,新用户
125187,0,9,9,4,3,3,10,高价值用户
125192,6,1,1,1,1,1,3,一般用户
125205,0,4,4,4,3,3,10,高价值用户
125210,0,2,2,4,1,1,6,新用户
125217,6,1,1,1,1,1,3,一般用户
125230,3,5,5,3,3,3,9,高价值用户
125254,1,2,2,4,1,1,6,新用户
125265,4,1,1,2,1,1,4,一般用户
125270,6,1,1,1,1,1,3,一般用户
125303,3,9,9,3,3,3,9,高价值用户
125307,0,5,5,4,3,3,10,高价值用户
125344,3,7,7,3,3,3,9,高价值用户
125348,2,3,3,4,2,2,8,潜力用户
125355,1,5,5,4,3,3,10,高价值用户
125363,4,1,1,2,1,1,4,一般用户
125364,0,3,3,4,2,2,8,潜力用户
125365,5,1,1,2,1,1,4,一般用户
125377,0,5,5,4,3,3,10,高价值用户
125401,1,5,5,4,3,3,10,高价值用户
125421,1,1,1,4,1,1,6,新用户
125422,6,9,9,1,3,3,7,流失高价值用户
125429,6,1,1,1,1,1,3,一般用户
125438,2,1,1,4,1,1,6,新用户
125447,3,3,3,3,2,2,7,潜力用户
125457,2,1,1,4,1,1,6,新用户
125461,1,2,2,4,1,1,6,新用户
125475,3,1,1,3,1,1,5,新用户
125477,4,4,4,2,3,3,8,流失高价值用户
125482,7,4,4,1,3,3,7,流失高价值用户
125503,1,5,5,4,3,3,10,高价值用户
125508,1,2,2,4,1,1,6,新用户
125518,2,5,5,4,3,3,10,高价值用户
125519,5,1,1,2,1,1,4,一般用户
125524,0,1,1,4,1,1,6,新用户
125537,0,4,4,4,3,3,10,高价值用户
125552,3,2,2,3,1,1,5,新用户
125555,7,1,1,1,1,1,3,一般用户
125557,3,5,5,3,3,3,9,高价值用户
125559,0,3,3,4,2,2,8,潜力用户
125568,0,1,1,4,1,1,6,新用户
125575,7,2,2,1,1,1,3,一般用户
125578,0,2,2,4,1,1,6,新用户
125580,0,2,2,4,1,1,6,新用户
125587,3,4,4,3,3,3,9,高价值用户
125621,0,1,1,4,1,1,6,新用户
125623,2,3,3,4,2,2,8,潜力用户
125624,5,3,3,2,2,2,6,一般用户
125653,0,1,1,4,1,1,6,新用户
125674,0,9,9,4,3,3,10,高价值用户
125693,6,2,2,1,1,1,3,一般用户
125740,7,1,1,1,1,1,3,一般用户
125746,2,3,3,4,2,2,8,潜力用户
125757,4,1,1,2,1,1,4,一般用户
125759,3,1,1,3,1,1,5,新用户
125791,5,1,1,2,1,1,4,一般用户
125795,4,1,1,2,1,1,4,一般用户
125798,3,1,1,3,1,1,5,新用户
125800,3,2,2,3,1,1,5,新用户
125802,5,3,3,2,2,2,6,一般用户
125811,0,1,1,4,1,1,6,新用户
125815,7,2,2,1,1,1,3,一般用户
125818,6,1,1,1,1,1,3,一般用户
125835,7,1,1,1,1,1,3,一般用户
125838,6,1,1,1,1,1,3,一般用户
125864,1,4,4,4,3,3,10,高价值用户
125887,5,1,1,2,1,1,4,一般用户
125903,2,1,1,4,1,1,6,新用户
125920,4,1,1,2,1,1,4,一般用户
125924,5,2,2,2,1,1,4,一般用户
125945,6,1,1,1,1,1,3,一般用户
125946,8,1,1,1,1,1,3,一般用户
125966,3,1,1,3,1,1,5,新用户
125983,4,3,3,2,2,2,6,一般用户
125987,1,1,1,4,1,1,6,新用户
125999,4,1,1,2,1,1,4,一般用户
126015,3,2,2,3,1,1,5,新用户
126016,7,3,3,1,2,2,5,一般用户
126024,5,1,1,2,1,1,4,一般用户
126031,3,1,1,3,1,1,5,新用户
126052,2,1,1,4,1,1,6,新用户
126071,0,4,4,4,3,3,10,高价值用户
126073,0,1,1,4,1,1,6,新用户
126075,3,2,2,3,1,1,5,新用户
126128,3,3,3,3,2,2,7,潜力用户
126145,1,3,3,4,2,2,8,潜力用户
126150,5,2,2,2,1,1,4,一般用户
126151,2,2,2,4,1,1,6,新用户
126174,5,1,1,2,1,1,4,一般用户
126186,0,3,3,4,2,2,8,潜力用户
126195,8,1,1,1,1,1,3,一般用户
126196,6,2,2,1,1,1,3,一般用户
126214,0,1,1,4,1,1,6,新用户
126235,0,1,1,4,1,1,6,新用户
126247,7,1,1,1,1,1,3,一般用户
126267,4,1,1,2,1,1,4,一般用户
126289,0,1,1,4,1,1,6,新用户
126314,3,3,3,3,2,2,7,潜力用户
126327,3,2,2,3,1,1,5,新用户
126332,3,3,3,3,2,2,7,潜力用户
126343,0,4,4,4,3,3,10,高价值用户
126357,7,1,1,1,1,1,3,一般用户
126365,0,3,3,4,2,2,8,潜力用户
126376,4,2,2,2,1,1,4,一般用户
126412,2,1,1,4,1,1,6,新用户
126413,7,2,2,1,1,1,3,一般用户
126428,8,1,1,1,1,1,3,一般用户
126438,7,2,2,1,1,1,3,一般用户
126448,6,1,1,1,1,1,3,一般用户
126468,1,5,5,4,3,3,10,高价值用户
126470,2,1,1,4,1,1,6,新用户
126482,0,4,4,4,3,3,10,高价值用户
126491,2,1,1,4,1,1,6,新用户
126492,6,1,1,1,1,1,3,一般用户
126500,0,1,1,4,1,1,6,新用户
126515,2,2,2,4,1,1,6,新用户
126526,1,2,2,4,1,1,6,新用户
126537,5,3,3,2,2,2,6,一般用户
126554,7,5,5,1,3,3,7,流失高价值用户
126565,5,1,1,2,1,1,4,一般用户
126569,5,2,2,2,1,1,4,一般用户
126583,3,1,1,3,1,1,5,新用户
126603,1,3,3,4,2,2,8,潜力用户
126605,2,2,2,4,1,1,6,新用户
126619,2,1,1,4,1,1,6,新用户
126631,5,1,1,2,1,1,4,一般用户
126641,1,7,7,4,3,3,10,高价值用户
126651,5,1,1,2,1,1,4,一般用户
126668,5,1,1,2,1,1,4,一般用户
126686,2,4,4,4,3,3,10,高价值用户
126695,8,1,1,1,1,1,3,一般用户
126696,7,12,12,1,3,3,7,流失高价值用户
126704,1,3,3,4,2,2,8,潜力用户
126725,3,1,1,3,1,1,5,新用户
126733,4,3,3,2,2,2,6,一般用户
126745,6,1,1,1,1,1,3,一般用户
126749,7,2,2,1,1,1,3,一般用户
126754,4,2,2,2,1,1,4,一般用户
126758,7,3,3,1,2,2,5,一般用户
126768,7,1,1,1,1,1,3,一般用户
126775,0,2,2,4,1,1,6,新用户
126787,1,1,1,4,1,1,6,新用户
126793,2,1,1,4,1,1,6,新用户
126794,5,6,6,2,3,3,8,流失高价值用户
126873,8,1,1,1,1,1,3,一般用户
126879,6,4,4,1,3,3,7,流失高价值用户
126896,4,1,1,2,1,1,4,一般用户
126898,3,1,1,3,1,1,5,新用户
126900,3,3,3,3,2,2,7,潜力用户
126903,2,1,1,4,1,1,6,新用户
126905,3,3,3,3,2,2,7,潜力用户
126906,3,6,6,3,3,3,9,高价值用户
126908,0,1,1,4,1,1,6,新用户
126923,5,1,1,2,1,1,4,一般用户
126935,1,3,3,4,2,2,8,潜力用户
126944,0,2,2,4,1,1,6,新用户
126947,3,1,1,3,1,1,5,新用户
126955,2,1,1,4,1,1,6,新用户
126965,7,1,1,1,1,1,3,一般用户
126969,8,1,1,1,1,1,3,一般用户
126971,1,1,1,4,1,1,6,新用户
126972,3,2,2,3,1,1,5,新用户
126999,1,1,1,4,1,1,6,新用户
127010,0,6,6,4,3,3,10,高价值用户
127013,4,1,1,2,1,1,4,一般用户
127015,5,1,1,2,1,1,4,一般用户
127054,4,3,3,2,2,2,6,一般用户
127055,6,2,2,1,1,1,3,一般用户
127057,0,1,1,4,1,1,6,新用户
127058,3,1,1,3,1,1,5,新用户
127069,3,1,1,3,1,1,5,新用户
127085,0,3,3,4,2,2,8,潜力用户
127113,0,3,3,4,2,2,8,潜力用户
127125,0,1,1,4,1,1,6,新用户
127135,2,3,3,4,2,2,8,潜力用户
127139,0,1,1,4,1,1,6,新用户
127141,4,2,2,2,1,1,4,一般用户
127178,1,1,1,4,1,1,6,新用户
127180,1,4,4,4,3,3,10,高价值用户
127181,5,1,1,2,1,1,4,一般用户
127182,3,1,1,3,1,1,5,新用户
127194,1,2,2,4,1,1,6,新用户
127206,7,1,1,1,1,1,3,一般用户
127208,5,3,3,2,2,2,6,一般用户
127210,5,1,1,2,1,1,4,一般用户
127224,0,2,2,4,1,1,6,新用户
127260,5,3,3,2,2,2,6,一般用户
127268,8,1,1,1,1,1,3,一般用户
127276,2,9,9,4,3,3,10,高价值用户
127282,3,1,1,3,1,1,5,新用户
127336,7,2,2,1,1,1,3,一般用户
127340,0,3,3,4,2,2,8,潜力用户
127342,4,1,1,2,1,1,4,一般用户
127345,1,4,4,4,3,3,10,高价值用户
127355,0,2,2,4,1,1,6,新用户
127367,3,1,1,3,1,1,5,新用户
127384,0,1,1,4,1,1,6,新用户
127398,3,4,4,3,3,3,9,高价值用户
127407,1,2,2,4,1,1,6,新用户
127417,0,1,1,4,1,1,6,新用户
127419,0,5,5,4,3,3,10,高价值用户
127435,0,2,2,4,1,1,6,新用户
127500,1,1,1,4,1,1,6,新用户
127501,3,2,2,3,1,1,5,新用户
127507,4,5,5,2,3,3,8,流失高价值用户
127522,5,1,1,2,1,1,4,一般用户
127529,0,1,1,4,1,1,6,新用户
127532,4,3,3,2,2,2,6,一般用户
127538,8,1,1,1,1,1,3,一般用户
127542,1,1,1,4,1,1,6,新用户
127543,2,2,2,4,1,1,6,新用户
127548,1,2,2,4,1,1,6,新用户
127550,3,4,4,3,3,3,9,高价值用户
127556,0,3,3,4,2,2,8,潜力用户
127564,1,2,2,4,1,1,6,新用户
127582,0,1,1,4,1,1,6,新用户
127607,3,1,1,3,1,1,5,新用户
127611,7,1,1,1,1,1,3,一般用户
127615,3,1,1,3,1,1,5,新用户
127621,1,5,5,4,3,3,10,高价值用户
127624,4,2,2,2,1,1,4,一般用户
127627,6,1,1,1,1,1,3,一般用户
127628,2,3,3,4,2,2,8,潜力用户
127647,3,1,1,3,1,1,5,新用户
127657,2,2,2,4,1,1,6,新用户
127674,5,2,2,2,1,1,4,一般用户
127677,0,1,1,4,1,1,6,新用户
127684,0,1,1,4,1,1,6,新用户
127687,1,1,1,4,1,1,6,新用户
127699,1,2,2,4,1,1,6,新用户
127713,0,1,1,4,1,1,6,新用户
127726,4,2,2,2,1,1,4,一般用户
127743,4,3,3,2,2,2,6,一般用户
127744,6,1,1,1,1,1,3,一般用户
127749,0,1,1,4,1,1,6,新用户
127768,0,8,8,4,3,3,10,高价值用户
127773,0,1,1,4,1,1,6,新用户
127774,3,2,2,3,1,1,5,新用户
127818,6,2,2,1,1,1,3,一般用户
127830,1,1,1,4,1,1,6,新用户
127856,0,2,2,4,1,1,6,新用户
127866,0,4,4,4,3,3,10,高价值用户
127869,0,1,1,4,1,1,6,新用户
127876,1,1,1,4,1,1,6,新用户
127883,0,9,9,4,3,3,10,高价值用户
127906,4,1,1,2,1,1,4,一般用户
127927,5,1,1,2,1,1,4,一般用户
127938,3,2,2,3,1,1,5,新用户
127942,0,4,4,4,3,3,10,高价值用户
127944,3,3,3,3,2,2,7,潜力用户
127953,7,1,1,1,1,1,3,一般用户
127965,7,1,1,1,1,1,3,一般用户
127969,4,2,2,2,1,1,4,一般用户
127972,7,1,1,1,1,1,3,一般用户
127978,0,2,2,4,1,1,6,新用户
127981,0,5,5,4,3,3,10,高价值用户
127996,4,1,1,2,1,1,4,一般用户
128000,2,14,14,4,3,3,10,高价值用户
128022,7,1,1,1,1,1,3,一般用户
128031,0,3,3,4,2,2,8,潜力用户
128035,3,2,2,3,1,1,5,新用户
128045,4,2,2,2,1,1,4,一般用户
128073,2,4,4,4,3,3,10,高价值用户
128078,4,1,1,2,1,1,4,一般用户
128092,0,1,1,4,1,1,6,新用户
128108,5,2,2,2,1,1,4,一般用户
128113,0,11,11,4,3,3,10,高价值用户
128129,7,2,2,1,1,1,3,一般用户
128131,7,1,1,1,1,1,3,一般用户
128145,6,2,2,1,1,1,3,一般用户
128162,3,2,2,3,1,1,5,新用户
128186,4,4,4,2,3,3,8,流失高价值用户
128196,2,2,2,4,1,1,6,新用户
128212,3,9,9,3,3,3,9,高价值用户
128218,5,7,7,2,3,3,8,流失高价值用户
128224,0,1,1,4,1,1,6,新用户
128229,0,6,6,4,3,3,10,高价值用户
128230,5,1,1,2,1,1,4,一般用户
128260,4,6,6,2,3,3,8,流失高价值用户
128271,1,1,1,4,1,1,6,新用户
128325,4,2,2,2,1,1,4,一般用户
128329,7,2,2,1,1,1,3,一般用户
128338,1,1,1,4,1,1,6,新用户
128351,7,4,4,1,3,3,7,流失高价值用户
128362,8,1,1,1,1,1,3,一般用户
128371,7,1,1,1,1,1,3,一般用户
128372,6,6,6,1,3,3,7,流失高价值用户
128377,0,8,8,4,3,3,10,高价值用户
128390,0,1,1,4,1,1,6,新用户
128391,7,1,1,1,1,1,3,一般用户
128392,0,2,2,4,1,1,6,新用户
128393,6,3,3,1,2,2,5,一般用户
128401,3,1,1,3,1,1,5,新用户
128406,7,1,1,1,1,1,3,一般用户
128408,2,3,3,4,2,2,8,潜力用户
128417,0,2,2,4,1,1,6,新用户
128422,4,1,1,2,1,1,4,一般用户
128434,5,1,1,2,1,1,4,一般用户
128447,2,2,2,4,1,1,6,新用户
128451,6,1,1,1,1,1,3,一般用户
128465,0,2,2,4,1,1,6,新用户
128469,2,1,1,4,1,1,6,新用户
128472,2,1,1,4,1,1,6,新用户
128480,2,3,3,4,2,2,8,潜力用户
128512,4,1,1,2,1,1,4,一般用户
128516,1,2,2,4,1,1,6,新用户
128524,2,1,1,4,1,1,6,新用户
128525,8,1,1,1,1,1,3,一般用户
128529,0,2,2,4,1,1,6,新用户
128536,3,1,1,3,1,1,5,新用户
128539,2,6,6,4,3,3,10,高价值用户
128557,8,1,1,1,1,1,3,一般用户
128572,3,2,2,3,1,1,5,新用户
128573,3,2,2,3,1,1,5,新用户
128590,5,1,1,2,1,1,4,一般用户
128591,1,1,1,4,1,1,6,新用户
1000001,0,1,1,4,1,1,6,新用户
1000011,8,1,1,1,1,1,3,一般用户
1000028,0,2,2,4,1,1,6,新用户
1000037,2,3,3,4,2,2,8,潜力用户
1000054,1,3,3,4,2,2,8,潜力用户
1000061,0,3,3,4,2,2,8,潜力用户
1000084,0,5,5,4,3,3,10,高价值用户
1000085,2,9,9,4,3,3,10,高价值用户
1000103,0,3,3,4,2,2,8,潜力用户
1000115,1,6,6,4,3,3,10,高价值用户
1000134,8,1,1,1,1,1,3,一般用户
1000135,5,1,1,2,1,1,4,一般用户
1000154,7,1,1,1,1,1,3,一般用户
1000165,2,2,2,4,1,1,6,新用户
1000169,3,1,1,3,1,1,5,新用户
1000186,3,1,1,3,1,1,5,新用户
1000191,1,2,2,4,1,1,6,新用户
1000209,5,1,1,2,1,1,4,一般用户
1000222,4,2,2,2,1,1,4,一般用户
1000228,3,5,5,3,3,3,9,高价值用户
1000236,3,1,1,3,1,1,5,新用户
1000251,5,3,3,2,2,2,6,一般用户
1000263,1,2,2,4,1,1,6,新用户
1000269,0,2,2,4,1,1,6,新用户
1000274,6,1,1,1,1,1,3,一般用户
1000313,1,5,5,4,3,3,10,高价值用户
1000319,0,1,1,4,1,1,6,新用户
1000328,0,1,1,4,1,1,6,新用户
1000332,0,1,1,4,1,1,6,新用户
1000335,0,5,5,4,3,3,10,高价值用户
1000349,1,8,8,4,3,3,10,高价值用户
1000364,5,1,1,2,1,1,4,一般用户
1000398,0,4,4,4,3,3,10,高价值用户
1000408,6,2,2,1,1,1,3,一般用户
1000417,4,2,2,2,1,1,4,一般用户
1000420,5,1,1,2,1,1,4,一般用户
1000429,0,3,3,4,2,2,8,潜力用户
1000436,0,2,2,4,1,1,6,新用户
1000438,0,2,2,4,1,1,6,新用户
1000488,0,9,9,4,3,3,10,高价值用户
1000490,3,2,2,3,1,1,5,新用户
1000497,4,1,1,2,1,1,4,一般用户
1000505,6,3,3,1,2,2,5,一般用户
1000520,1,2,2,4,1,1,6,新用户
1000538,0,1,1,4,1,1,6,新用户
1000539,2,1,1,4,1,1,6,新用户
1000541,1,1,1,4,1,1,6,新用户
1000573,4,2,2,2,1,1,4,一般用户
1000581,6,1,1,1,1,1,3,一般用户
1000588,2,1,1,4,1,1,6,新用户
1000596,4,1,1,2,1,1,4,一般用户
1000610,0,3,3,4,2,2,8,潜力用户
1000630,6,1,1,1,1,1,3,一般用户
1000641,3,4,4,3,3,3,9,高价值用户
1000664,3,3,3,3,2,2,7,潜力用户
1000676,1,2,2,4,1,1,6,新用户
1000684,0,7,7,4,3,3,10,高价值用户
1000686,2,1,1,4,1,1,6,新用户
1000703,4,2,2,2,1,1,4,一般用户
1000712,5,2,2,2,1,1,4,一般用户
1000715,2,1,1,4,1,1,6,新用户
1000718,3,3,3,3,2,2,7,潜力用户
1000722,4,1,1,2,1,1,4,一般用户
1000723,1,11,11,4,3,3,10,高价值用户
1000727,0,1,1,4,1,1,6,新用户
1000735,2,1,1,4,1,1,6,新用户
1000749,7,1,1,1,1,1,3,一般用户
1000751,6,1,1,1,1,1,3,一般用户
1000792,6,3,3,1,2,2,5,一般用户
1000803,7,1,1,1,1,1,3,一般用户
1000807,3,2,2,3,1,1,5,新用户
1000811,3,1,1,3,1,1,5,新用户
1000836,4,1,1,2,1,1,4,一般用户
1000856,3,3,3,3,2,2,7,潜力用户
1000865,2,1,1,4,1,1,6,新用户
1000872,2,2,2,4,1,1,6,新用户
1000877,3,7,7,3,3,3,9,高价值用户
1000878,2,4,4,4,3,3,10,高价值用户
1000896,7,1,1,1,1,1,3,一般用户
1000911,0,3,3,4,2,2,8,潜力用户
1000916,2,1,1,4,1,1,6,新用户
1000919,5,1,1,2,1,1,4,一般用户
1000922,4,1,1,2,1,1,4,一般用户
1000923,1,1,1,4,1,1,6,新用户
1000936,6,1,1,1,1,1,3,一般用户
1000937,2,4,4,4,3,3,10,高价值用户
1000984,3,1,1,3,1,1,5,新用户
1001009,3,2,2,3,1,1,5,新用户
1001017,5,2,2,2,1,1,4,一般用户
1001024,4,1,1,2,1,1,4,一般用户
1001054,0,4,4,4,3,3,10,高价值用户
1001081,1,4,4,4,3,3,10,高价值用户
1001088,8,1,1,1,1,1,3,一般用户
1001099,2,4,4,4,3,3,10,高价值用户
1001102,1,2,2,4,1,1,6,新用户
1001104,5,1,1,2,1,1,4,一般用户
1001108,7,1,1,1,1,1,3,一般用户
1001120,8,3,3,1,2,2,5,一般用户
1001121,3,1,1,3,1,1,5,新用户
1001138,0,1,1,4,1,1,6,新用户
1001145,2,1,1,4,1,1,6,新用户
1001151,2,2,2,4,1,1,6,新用户
1001154,4,1,1,2,1,1,4,一般用户
1001185,4,1,1,2,1,1,4,一般用户
1001186,7,2,2,1,1,1,3,一般用户
1001199,7,4,4,1,3,3,7,流失高价值用户
1001232,3,3,3,3,2,2,7,潜力用户
1001235,0,3,3,4,2,2,8,潜力用户
1001241,6,1,1,1,1,1,3,一般用户
1001248,7,1,1,1,1,1,3,一般用户
1001270,1,2,2,4,1,1,6,新用户
1001301,6,1,1,1,1,1,3,一般用户
1001305,3,14,14,3,3,3,9,高价值用户
1001313,1,1,1,4,1,1,6,新用户
1001346,6,1,1,1,1,1,3,一般用户
1001352,1,1,1,4,1,1,6,新用户
1001373,6,2,2,1,1,1,3,一般用户
1001375,0,6,6,4,3,3,10,高价值用户
1001378,7,1,1,1,1,1,3,一般用户
1001404,2,2,2,4,1,1,6,新用户
1001419,2,4,4,4,3,3,10,高价值用户
1001421,7,1,1,1,1,1,3,一般用户
1001460,4,1,1,2,1,1,4,一般用户
1001461,3,5,5,3,3,3,9,高价值用户
1001466,0,2,2,4,1,1,6,新用户
1001472,8,4,4,1,3,3,7,流失高价值用户
1001492,5,1,1,2,1,1,4,一般用户
1001512,2,1,1,4,1,1,6,新用户
1001531,0,1,1,4,1,1,6,新用户
1001532,1,1,1,4,1,1,6,新用户
1001537,0,6,6,4,3,3,10,高价值用户
1001562,3,1,1,3,1,1,5,新用户
1001566,2,5,5,4,3,3,10,高价值用户
1001569,5,2,2,2,1,1,4,一般用户
1001578,7,1,1,1,1,1,3,一般用户
1001596,1,1,1,4,1,1,6,新用户
1001601,3,1,1,3,1,1,5,新用户
1001606,2,1,1,4,1,1,6,新用户
1001608,6,1,1,1,1,1,3,一般用户
1001618,7,1,1,1,1,1,3,一般用户
1001625,7,2,2,1,1,1,3,一般用户
1001626,3,1,1,3,1,1,5,新用户
1001629,1,3,3,4,2,2,8,潜力用户
1001652,0,1,1,4,1,1,6,新用户
1001654,2,1,1,4,1,1,6,新用户
1001662,3,7,7,3,3,3,9,高价值用户
1001673,4,2,2,2,1,1,4,一般用户
1001676,0,2,2,4,1,1,6,新用户
1001686,2,1,1,4,1,1,6,新用户
1001689,2,1,1,4,1,1,6,新用户
1001700,5,1,1,2,1,1,4,一般用户
1001711,0,3,3,4,2,2,8,潜力用户
1001737,3,2,2,3,1,1,5,新用户
1001757,0,1,1,4,1,1,6,新用户
1001769,8,1,1,1,1,1,3,一般用户
1001783,1,4,4,4,3,3,10,高价值用户
1001784,5,2,2,2,1,1,4,一般用户
1001788,5,2,2,2,1,1,4,一般用户
1001803,4,2,2,2,1,1,4,一般用户
1001809,4,1,1,2,1,1,4,一般用户
1001829,1,3,3,4,2,2,8,潜力用户
1001841,1,6,6,4,3,3,10,高价值用户
1001844,2,1,1,4,1,1,6,新用户
1001847,8,1,1,1,1,1,3,一般用户
1001855,4,2,2,2,1,1,4,一般用户
1001856,2,4,4,4,3,3,10,高价值用户
1001860,2,3,3,4,2,2,8,潜力用户
1001866,3,13,13,3,3,3,9,高价值用户
1001872,6,2,2,1,1,1,3,一般用户
1001875,2,3,3,4,2,2,8,潜力用户
1001876,0,2,2,4,1,1,6,新用户
1001877,1,3,3,4,2,2,8,潜力用户
1001879,0,2,2,4,1,1,6,新用户
1001882,0,1,1,4,1,1,6,新用户
1001902,0,1,1,4,1,1,6,新用户
1001921,1,4,4,4,3,3,10,高价值用户
1001944,6,2,2,1,1,1,3,一般用户
1001947,1,1,1,4,1,1,6,新用户
1001967,0,2,2,4,1,1,6,新用户
1001982,2,1,1,4,1,1,6,新用户
1001988,0,3,3,4,2,2,8,潜力用户
1002005,3,1,1,3,1,1,5,新用户
1002020,0,3,3,4,2,2,8,潜力用户
1002031,0,13,13,4,3,3,10,高价值用户
1002032,3,4,4,3,3,3,9,高价值用户
1002034,8,2,2,1,1,1,3,一般用户
1002042,0,2,2,4,1,1,6,新用户
1002046,5,6,6,2,3,3,8,流失高价值用户
1002058,5,1,1,2,1,1,4,一般用户
1002066,2,5,5,4,3,3,10,高价值用户
1002093,0,2,2,4,1,1,6,新用户
1002095,3,3,3,3,2,2,7,潜力用户
1002118,6,1,1,1,1,1,3,一般用户
1002127,0,2,2,4,1,1,6,新用户
1002128,3,2,2,3,1,1,5,新用户
1002132,5,4,4,2,3,3,8,流失高价值用户
1002142,5,1,1,2,1,1,4,一般用户
1002166,0,5,5,4,3,3,10,高价值用户
1002172,7,2,2,1,1,1,3,一般用户
1002180,0,2,2,4,1,1,6,新用户
1002185,1,3,3,4,2,2,8,潜力用户
1002188,5,1,1,2,1,1,4,一般用户
1002191,3,1,1,3,1,1,5,新用户
1002200,7,1,1,1,1,1,3,一般用户
1002201,5,2,2,2,1,1,4,一般用户
1002202,5,2,2,2,1,1,4,一般用户
1002208,0,3,3,4,2,2,8,潜力用户
1002213,7,1,1,1,1,1,3,一般用户
1002222,1,7,7,4,3,3,10,高价值用户
1002226,2,4,4,4,3,3,10,高价值用户
1002228,2,4,4,4,3,3,10,高价值用户
1002237,1,6,6,4,3,3,10,高价值用户
1002246,0,7,7,4,3,3,10,高价值用户
1002251,2,5,5,4,3,3,10,高价值用户
1002257,0,2,2,4,1,1,6,新用户
1002260,2,1,1,4,1,1,6,新用户
1002271,3,1,1,3,1,1,5,新用户
1002291,8,1,1,1,1,1,3,一般用户
1002306,4,1,1,2,1,1,4,一般用户
1002307,0,7,7,4,3,3,10,高价值用户
1002311,0,1,1,4,1,1,6,新用户
1002316,4,2,2,2,1,1,4,一般用户
1002317,0,3,3,4,2,2,8,潜力用户
1002328,5,1,1,2,1,1,4,一般用户
1002330,4,2,2,2,1,1,4,一般用户
1002331,5,3,3,2,2,2,6,一般用户
1002339,5,1,1,2,1,1,4,一般用户
